Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/H552.sam
AT1G56550	160.83
AT1G56553	0
AT1G56555	1
AT1G56560	745.83
AT1G56570	79
AT1G56580	1931.50
AT1G56590	410
AT1G56600	158.50
AT1G56610	319.33
AT1G56612	128.33
AT1G56620	0
AT1G56630	4
AT1G56650	255
AT1G56660	242
AT1G56670	62
AT1G56680	0
AT1G56690	44.50
AT1G56700	725.50
AT1G56710	11
AT1G56720	244.50
AT1G56730	0
AT1G56740	0
AT1G56750	0
AT1G56760	0
AT1G56770	0
AT1G56780	0
AT1G56790	0
AT1G56800	0
AT1G56810	0
AT1G56820	0
AT1G56830	0
AT1G56840	0
AT1G56850	0
AT1G56860	0
AT1G56870	0
AT1G56880	0
AT1G56890	0
AT1G56900	0
AT1G56910	0
AT1G56920	0
AT1G56930	0
AT1G56940	0
AT1G56950	0
AT1G56960	0
AT1G56970	0
AT1G56980	0
AT1G56990	0
AT1G57000	0
AT1G57010	0
AT1G57020	0
AT1G57030	0
AT1G57040	0
AT1G57050	0
AT1G57060	0
AT1G57070	0
AT1G57080	0
AT1G57090	0
AT1G57100	0
AT1G57110	0
AT1G57120	0
AT1G57130	0
AT1G57140	0
AT1G57150	0
AT1G57160	0
AT1G57170	0
AT1G57180	0
AT1G57190	0
AT1G57200	0
AT1G57210	0
AT1G57220	0
AT1G57230	0
AT1G57240	0
AT1G57250	0
AT1G57260	0
AT1G57270	0
AT1G57280	0
AT1G57290	0
AT1G57300	0
AT1G57310	0
AT1G57320	0
AT1G57330	0
AT1G57340	0
AT1G57350	0
AT1G57360	0
AT1G57370	0
AT1G57380	0
AT1G57390	0
AT1G57400	0
AT1G57410	0
AT1G57420	0
AT1G57430	0
AT1G57440	0
AT1G57450	0
AT1G57460	0
AT1G57470	0
AT1G57480	0
AT1G57490	0
AT1G57500	0
AT1G57510	0
AT1G57520	0
AT1G57530	0
AT1G57540	133
AT1G57550	0
AT1G57560	282
AT1G57565	0
AT1G57570	5
AT1G57580	0
AT1G57590	117
AT1G57600	326.50
AT1G57610	490.50
AT1G57613	0
AT1G57620	511.50
AT1G57630	649
AT1G57650	20.50
AT1G57660	2845.75
AT1G57670	0
AT1G57680	1737
AT1G57690	0
AT1G57700	257.33
AT1G57710	0
AT1G57720	4847.50
AT1G57730	1
AT1G57750	0
AT1G57760	0
AT1G57765	415.83
AT1G57770	927.50
AT1G57775	0
AT1G57777	0
AT1G57780	0
AT1G57790	130
AT1G57800	0
AT1G57820	391.50
AT1G57830	0
AT1G57835	0
AT1G57850	28
AT1G57860	1178.25
AT1G57870	903.67
AT1G57906	52.17
AT1G57943	9
AT1G57980	117
AT1G57990	2078.33
AT1G58007	1
AT1G58025	441.33
AT1G58030	1203.86
AT1G58037	0
AT1G58050	0.33
AT1G58055	0
AT1G58060	454.50
AT1G58070	57
AT1G58080	2184
AT1G58090	0
AT1G58100	774
AT1G58110	889.58
AT1G58120	1
AT1G58122	1
AT1G58150	54
AT1G58160	32
AT1G58170	32
AT1G58180	750.50
AT1G58190	81.50
AT1G58200	1192.00
AT1G58210	133
AT1G58220	430.83
AT1G58225	894.50
AT1G58230	810.50
AT1G58235	442.17
AT1G58242	0
AT1G58245	0
AT1G58248	0
AT1G58250	885
AT1G58260	0
AT1G58265	0
AT1G58270	1151.25
AT1G58280	197.50
AT1G58290	6176.83
AT1G58300	26
AT1G58310	0
AT1G58320	0
AT1G58330	2
AT1G58340	63
AT1G58350	585.50
AT1G58360	1831.33
AT1G58370	56
AT1G58380	524.95
AT1G58390	25
AT1G58400	11
AT1G58410	11.50
AT1G58420	284.50
AT1G58430	5
AT1G58440	928.39
AT1G58450	0
AT1G58460	18
AT1G58470	72
AT1G58520	756
AT1G58590	246.50
AT1G58602	5917.31
AT1G58643	0.40
AT1G58684	1895.17
AT1G58725	3.53
AT1G58766	0.50
AT1G58807	1389.29
AT1G58808	1.50
AT1G58848	1233.66
AT1G58936	0.40
AT1G58983	1924.82
AT1G59030	4.80
AT1G59077	0
AT1G59124	1416.81
AT1G59171	1.50
AT1G59218	1172.32
AT1G59312	0.20
AT1G59359	1813.64
AT1G59406	5.33
AT1G59453	0
AT1G59500	0
AT1G59510	51
AT1G59520	353
AT1G59530	0
AT1G59535	0
AT1G59540	90.33
AT1G59550	0
AT1G59560	110
AT1G59570	0
AT1G59580	789
AT1G59590	446
AT1G59600	384
AT1G59610	2467.50
AT1G59620	492
AT1G59630	0
AT1G59640	52
AT1G59650	334.50
AT1G59660	125.50
AT1G59670	0
AT1G59675	0
AT1G59680	0
AT1G59690	0
AT1G59700	766
AT1G59710	1060.33
AT1G59720	142.83
AT1G59722	0
AT1G59725	0
AT1G59730	5
AT1G59740	83
AT1G59750	1129.00
AT1G59760	652.50
AT1G59780	1
AT1G59790	10
AT1G59800	0
AT1G59810	0
AT1G59820	838
AT1G59830	944.50
AT1G59833	0.33
AT1G59835	0
AT1G59840	393.83
AT1G59850	55.83
AT1G59860	44
AT1G59865	16
AT1G59870	31356.94
AT1G59880	0
AT1G59885	0
AT1G59890	733.50
AT1G59900	2690.83
AT1G59910	635.25
AT1G59920	1.75
AT1G59930	4.25
AT1G59940	2
AT1G59950	14
AT1G59960	707.50
AT1G59970	340.50
AT1G59980	108
AT1G59990	859
AT1G60000	2174.33
AT1G60010	1023.50
AT1G60025	0
AT1G60030	20
AT1G60040	0
AT1G60050	0
AT1G60060	48
AT1G60070	2021.17
AT1G60072	0
AT1G60073	0
AT1G60080	135
AT1G60090	0
AT1G60095	0
AT1G60110	9
AT1G60130	2
AT1G60140	894.67
AT1G60160	423
AT1G60170	1241.67
AT1G60190	58
AT1G60200	883.11
AT1G60220	611.50
AT1G60230	372.50
AT1G60240	0
AT1G60250	0
AT1G60260	1005
AT1G60270	463
AT1G60280	0
AT1G60300	0
AT1G60320	0
AT1G60340	0
AT1G60350	0
AT1G60360	10
AT1G60370	0
AT1G60380	0
AT1G60390	65
AT1G60400	0
AT1G60410	0
AT1G60420	1299.50
AT1G60430	266.83
AT1G60440	423.00
AT1G60450	0
AT1G60460	28.50
AT1G60470	17
AT1G60490	1018.17
AT1G60500	0
AT1G60505	211.50
AT1G60525	93
AT1G60530	68
AT1G60545	174.75
AT1G60550	1549.33
AT1G60560	173.50
AT1G60570	0
AT1G60580	0
AT1G60590	272.50
AT1G60600	984
AT1G60610	132.67
AT1G60620	192
AT1G60625	0.75
AT1G60630	86.17
AT1G60640	372.50
AT1G60650	171.50
AT1G60660	254.50
AT1G60670	296
AT1G60680	22
AT1G60690	164.50
AT1G60700	73.50
AT1G60710	1528.17
AT1G60720	0
AT1G60730	904.33
AT1G60740	0
AT1G60750	0
AT1G60760	0
AT1G60770	430.50
AT1G60780	2033.83
AT1G60783	0
AT1G60790	372.50
AT1G60800	1104.50
AT1G60810	319.50
AT1G60815	0
AT1G60820	0
AT1G60830	12.50
AT1G60840	2
AT1G60850	233
AT1G60860	172.50
AT1G60870	1218.17
AT1G60880	0
AT1G60890	531
AT1G60900	988
AT1G60910	0
AT1G60913	0
AT1G60920	1.50
AT1G60930	110
AT1G60940	1502.50
AT1G60950	25591.26
AT1G60960	103.50
AT1G60970	5
AT1G60980	0
AT1G60983	0
AT1G60985	0
AT1G60986	0
AT1G60987	0
AT1G60989	156.50
AT1G60990	626
AT1G60995	652.67
AT1G61000	121.50
AT1G61010	638
AT1G61020	0
AT1G61030	340.17
AT1G61040	435.67
AT1G61050	2
AT1G61060	0
AT1G61065	91.50
AT1G61070	0
AT1G61080	60
AT1G61090	0
AT1G61093	0
AT1G61095	0
AT1G61097	0
AT1G61100	1344
AT1G61105	0.50
AT1G61110	5
AT1G61120	1023
AT1G61130	0.50
AT1G61140	686.25
AT1G61150	1031.33
AT1G61160	3
AT1G61165	0
AT1G61170	139.50
AT1G61180	513.17
AT1G61190	2391.83
AT1G61200	0
AT1G61210	560
AT1G61215	97.50
AT1G61224	0
AT1G61226	0
AT1G61230	6.50
AT1G61240	193.50
AT1G61250	2780.33
AT1G61255	11
AT1G61260	313.50
AT1G61270	0
AT1G61275	3.50
AT1G61280	23.50
AT1G61290	0
AT1G61300	1064.17
AT1G61310	210
AT1G61320	0
AT1G61330	0
AT1G61340	79
AT1G61350	385
AT1G61353	0
AT1G61360	334
AT1G61370	95
AT1G61380	896.83
AT1G61390	11
AT1G61400	65.50
AT1G61410	2.33
AT1G61415	28.00
AT1G61420	236
AT1G61430	213
AT1G61440	8
AT1G61450	21
AT1G61460	68.67
AT1G61470	64
AT1G61475	0.17
AT1G61480	11.83
AT1G61490	79.50
AT1G61500	73
AT1G61520	63371.53
AT1G61540	0
AT1G61550	9
AT1G61560	243.50
AT1G61563	0
AT1G61566	0
AT1G61570	461.75
AT1G61575	1
AT1G61580	380.50
AT1G61590	1
AT1G61600	152
AT1G61610	247.50
AT1G61620	775.67
AT1G61630	0
AT1G61640	349.50
AT1G61660	1014
AT1G61667	102.35
AT1G61670	639.75
AT1G61680	21
AT1G61688	0
AT1G61690	681.50
AT1G61700	0
AT1G61710	6
AT1G61720	1
AT1G61730	742.50
AT1G61732	0
AT1G61740	2176.83
AT1G61750	0
AT1G61760	15
AT1G61770	1262.25
AT1G61780	798
AT1G61790	2698.33
AT1G61795	87
AT1G61800	363.50
AT1G61810	32
AT1G61820	50
AT1G61840	0
AT1G61850	771.90
AT1G61860	12
AT1G61870	672.50
AT1G61880	0
AT1G61890	1426.50
AT1G61900	544.50
AT1G61910	0
AT1G61920	0
AT1G61930	29
AT1G61940	0
AT1G61950	0
AT1G61960	145
AT1G61970	72
AT1G61980	206
AT1G61990	282.50
AT1G62000	0
AT1G62010	85
AT1G62020	1583.50
AT1G62030	194
AT1G62035	6
AT1G62040	616.50
AT1G62045	48
AT1G62050	306
AT1G62060	0
AT1G62070	0
AT1G62080	0
AT1G62085	146
AT1G62110	52
AT1G62120	62.50
AT1G62130	170.17
AT1G62150	97
AT1G62160	0
AT1G62170	321.00
AT1G62180	6503.75
AT1G62181	1
AT1G62190	21.50
AT1G62200	533.50
AT1G62210	0
AT1G62220	0
AT1G62225	4
AT1G62240	26.83
AT1G62250	928.44
AT1G62260	65
AT1G62262	0
AT1G62270	0
AT1G62280	0
AT1G62290	32
AT1G62300	647.00
AT1G62301	0
AT1G62305	160.50
AT1G62310	435
AT1G62320	25.50
AT1G62330	566.50
AT1G62333	3
AT1G62340	0
AT1G62350	47
AT1G62355	8
AT1G62360	51
AT1G62370	62
AT1G62380	4111.33
AT1G62390	1881.17
AT1G62400	61
AT1G62410	0
AT1G62420	8
AT1G62421	0
AT1G62422	339.50
AT1G62430	1245.83
AT1G62440	15.33
AT1G62450	0
AT1G62480	1454.25
AT1G62490	1
AT1G62500	547.33
AT1G62510	61
AT1G62520	96
AT1G62530	0
AT1G62540	238
AT1G62560	3225.75
AT1G62570	131.50
AT1G62580	13.50
AT1G62590	114.25
AT1G62600	605.83
AT1G62610	240.08
AT1G62620	65.75
AT1G62630	428.83
AT1G62640	617
AT1G62660	1223
AT1G62670	78
AT1G62680	73
AT1G62690	1
AT1G62700	10
AT1G62710	104.50
AT1G62720	14
AT1G62730	196.50
AT1G62740	1216.58
AT1G62750	9958.50
AT1G62760	32
AT1G62770	16
AT1G62780	3953.42
AT1G62790	671
AT1G62800	655.75
AT1G62810	573.50
AT1G62820	271.50
AT1G62830	223.50
AT1G62840	99.25
AT1G62850	532.00
AT1G62863	0
AT1G62870	130
AT1G62880	139.50
AT1G62886	1
AT1G62900	8.75
AT1G62910	75.50
AT1G62914	130.33
AT1G62920	35
AT1G62930	183.25
AT1G62935	7
AT1G62940	0
AT1G62950	98.50
AT1G62960	1092.50
AT1G62970	214
AT1G62975	15
AT1G62978	0
AT1G62980	0
AT1G62981	17
AT1G62990	91.00
AT1G63000	1794.83
AT1G63005	0
AT1G63010	1449.83
AT1G63020	95
AT1G63030	0
AT1G63050	351.50
AT1G63055	0
AT1G63057	0
AT1G63060	0
AT1G63070	1.50
AT1G63080	46.50
AT1G63090	1171.17
AT1G63100	121
AT1G63105	0
AT1G63110	522.50
AT1G63120	447.50
AT1G63130	309.00
AT1G63140	5.25
AT1G63150	81.75
AT1G63160	87
AT1G63170	819.50
AT1G63180	105
AT1G63190	0
AT1G63200	0
AT1G63205	0
AT1G63206	0
AT1G63210	0
AT1G63220	233.94
AT1G63230	30.50
AT1G63240	202
AT1G63245	12
AT1G63250	141
AT1G63260	282.50
AT1G63270	133
AT1G63280	0
AT1G63290	532.33
AT1G63295	36
AT1G63300	100
AT1G63310	49
AT1G63320	0
AT1G63330	26.12
AT1G63340	0.75
AT1G63350	136.58
AT1G63360	749.08
AT1G63370	35
AT1G63380	37.50
AT1G63390	34
AT1G63400	76.87
AT1G63410	0
AT1G63420	207.75
AT1G63430	503
AT1G63440	39
AT1G63450	0
AT1G63460	689.00
AT1G63470	263.83
AT1G63480	203.50
AT1G63490	365.50
AT1G63500	973.67
AT1G63510	0
AT1G63520	10
AT1G63522	0
AT1G63530	49
AT1G63535	0
AT1G63540	0
AT1G63550	0
AT1G63560	0
AT1G63570	8
AT1G63580	4
AT1G63590	0
AT1G63600	0
AT1G63610	1178.67
AT1G63630	3
AT1G63640	219
AT1G63650	77.50
AT1G63660	537
AT1G63670	374
AT1G63680	893.50
AT1G63690	1080.67
AT1G63700	892.00
AT1G63710	95
AT1G63720	311
AT1G63730	70
AT1G63740	248
AT1G63750	535.50
AT1G63770	6879.08
AT1G63780	439.00
AT1G63790	0
AT1G63800	551.50
AT1G63810	391.67
AT1G63820	9
AT1G63830	1022.50
AT1G63840	477.83
AT1G63850	323
AT1G63855	74
AT1G63860	732
AT1G63870	1
AT1G63880	1513.50
AT1G63900	857.50
AT1G63910	0
AT1G63930	14
AT1G63940	2842.75
AT1G63950	0
AT1G63960	4
AT1G63970	2393.75
AT1G63980	1712.17
AT1G63990	265.67
AT1G64000	0
AT1G64010	0
AT1G64020	1
AT1G64030	0.33
AT1G64040	1108.50
AT1G64050	545
AT1G64060	962
AT1G64065	221
AT1G64070	2
AT1G64080	129.50
AT1G64090	1785.00
AT1G64100	78.33
AT1G64105	72.33
AT1G64107	1
AT1G64110	2.33
AT1G64120	0
AT1G64130	0
AT1G64140	880.67
AT1G64142	880.67
AT1G64150	668.33
AT1G64160	0
AT1G64170	135.33
AT1G64180	97
AT1G64185	24.50
AT1G64190	1265.50
AT1G64195	1
AT1G64200	746
AT1G64210	6
AT1G64220	14
AT1G64230	7137.67
AT1G64235	0
AT1G64255	0
AT1G64260	21
AT1G64280	1639.92
AT1G64290	0
AT1G64295	0
AT1G64300	75
AT1G64310	12
AT1G64320	9
AT1G64330	478.67
AT1G64340	4
AT1G64350	387
AT1G64355	782
AT1G64360	440
AT1G64370	4756.50
AT1G64380	296.50
AT1G64385	588
AT1G64390	1531.50
AT1G64400	1343
AT1G64405	24.50
AT1G64420	0
AT1G64430	869.42
AT1G64440	317
AT1G64450	124
AT1G64460	187.50
AT1G64470	138
AT1G64480	0
AT1G64490	170.50
AT1G64500	1154.50
AT1G64510	7002.67
AT1G64520	2158.33
AT1G64530	283.50
AT1G64540	1
AT1G64550	1479.22
AT1G64561	39.50
AT1G64563	48
AT1G64570	507.50
AT1G64572	85.33
AT1G64580	123.50
AT1G64583	26
AT1G64585	0
AT1G64590	0.67
AT1G64600	85
AT1G64610	367
AT1G64618	0
AT1G64620	72
AT1G64625	17
AT1G64628	175.58
AT1G64630	175.58
AT1G64640	274.17
AT1G64650	1509
AT1G64660	166
AT1G64670	466
AT1G64680	1754
AT1G64690	52
AT1G64700	7
AT1G64710	2254.92
AT1G64720	13463.93
AT1G64740	1175.50
AT1G64750	1069.94
AT1G64760	324.50
AT1G64770	2640.25
AT1G64780	620.33
AT1G64790	1729.42
AT1G64800	0
AT1G64810	910
AT1G64820	1
AT1G64830	0
AT1G64840	207.50
AT1G64850	1146.83
AT1G64860	2580.33
AT1G64870	0
AT1G64880	1065
AT1G64890	233
AT1G64900	1440
AT1G64910	0
AT1G64920	0
AT1G64930	17
AT1G64940	11.50
AT1G64950	1246.67
AT1G64960	249.92
AT1G64970	754.92
AT1G64980	1049.50
AT1G64990	726.00
AT1G65000	163
AT1G65010	939.75
AT1G65020	442.50
AT1G65030	286
AT1G65032	93.50
AT1G65040	1017.67
AT1G65050	0
AT1G65060	643.17
AT1G65070	556
AT1G65080	94.50
AT1G65090	1.50
AT1G65110	4
AT1G65113	0
AT1G65120	26
AT1G65130	9
AT1G65140	0
AT1G65150	71
AT1G65160	0
AT1G65170	0
AT1G65180	12
AT1G65190	1425.50
AT1G65200	0
AT1G65210	0
AT1G65220	1329.50
AT1G65230	1565.67
AT1G65240	82.67
AT1G65250	222
AT1G65260	3763.33
AT1G65270	1388.17
AT1G65280	641
AT1G65290	2097.11
AT1G65295	613.50
AT1G65300	0
AT1G65310	15
AT1G65320	547
AT1G65330	0
AT1G65340	0
AT1G65342	0
AT1G65346	2.67
AT1G65350	0
AT1G65352	0
AT1G65360	8
AT1G65370	328.50
AT1G65380	180.75
AT1G65390	113
AT1G65410	661
AT1G65420	163.50
AT1G65430	901.75
AT1G65440	1336.17
AT1G65450	193
AT1G65470	267
AT1G65480	54
AT1G65481	18
AT1G65483	5
AT1G65484	37.50
AT1G65486	305.33
AT1G65490	1741.25
AT1G65500	147.83
AT1G65510	64
AT1G65520	244.42
AT1G65540	2196.00
AT1G65541	54.50
AT1G65550	1
AT1G65560	136
AT1G65570	0
AT1G65580	903.50
AT1G65590	729
AT1G65610	181
AT1G65620	110
AT1G65630	0
AT1G65640	0
AT1G65650	660.50
AT1G65660	516
AT1G65670	0
AT1G65680	0
AT1G65681	0
AT1G65690	1124.50
AT1G65700	280.33
AT1G65710	60
AT1G65720	1394.58
AT1G65730	22
AT1G65740	0
AT1G65760	2
AT1G65770	0
AT1G65780	0
AT1G65790	1140.23
AT1G65800	2484.85
AT1G65810	4
AT1G65820	3125.44
AT1G65830	0
AT1G65840	1303.00
AT1G65845	734
AT1G65850	11
AT1G65860	2437.33
AT1G65870	108
AT1G65880	2
AT1G65890	235.50
AT1G65900	254.50
AT1G65907	0
AT1G65910	26
AT1G65920	123
AT1G65930	10406.08
AT1G65950	235.83
AT1G65960	7283.08
AT1G65970	226.58
AT1G65980	4766.58
AT1G65985	69.50
AT1G65990	0
AT1G66000	0
AT1G66020	0.75
AT1G66030	0
AT1G66040	16.75
AT1G66045	0
AT1G66050	38.75
AT1G66060	2
AT1G66070	975.11
AT1G66080	138.50
AT1G66090	884.67
AT1G66100	7235.92
AT1G66110	0
AT1G66120	0
AT1G66130	469
AT1G66140	165
AT1G66145	0
AT1G66150	1574.00
AT1G66160	317.83
AT1G66170	3.50
AT1G66173	8
AT1G66180	1237.75
AT1G66190	103.50
AT1G66200	9271.83
AT1G66210	0
AT1G66220	0.33
AT1G66230	188
AT1G66235	0
AT1G66240	3571.00
AT1G66245	0
AT1G66250	266.50
AT1G66260	1960
AT1G66270	6
AT1G66280	135
AT1G66290	0
AT1G66300	3
AT1G66310	0
AT1G66320	0
AT1G66330	1815
AT1G66340	583.50
AT1G66345	73
AT1G66350	505.50
AT1G66360	4
AT1G66370	115
AT1G66380	21
AT1G66390	3
AT1G66400	80.50
AT1G66410	2789.33
AT1G66420	1
AT1G66430	1642
AT1G66440	0
AT1G66450	6
AT1G66460	317.17
AT1G66470	0
AT1G66475	0
AT1G66480	59.50
AT1G66490	0
AT1G66500	114
AT1G66510	160.33
AT1G66520	181.83
AT1G66530	420.50
AT1G66540	189.50
AT1G66550	13
AT1G66553	0
AT1G66560	0
AT1G66570	20
AT1G66580	3589.17
AT1G66590	259.50
AT1G66600	77
AT1G66610	0
AT1G66620	65
AT1G66630	0
AT1G66640	0.50
AT1G66650	13
AT1G66660	143.50
AT1G66670	4251.25
AT1G66680	578
AT1G66690	13
AT1G66700	213.17
AT1G66720	0
AT1G66725	304.23
AT1G66730	217.50
AT1G66740	308.17
AT1G66750	222.50
AT1G66760	168
AT1G66770	0
AT1G66780	1
AT1G66783	0
AT1G66790	0
AT1G66795	0
AT1G66800	0
AT1G66810	23
AT1G66820	595
AT1G66830	42
AT1G66840	440
AT1G66850	0
AT1G66852	1
AT1G66855	0
AT1G66860	52
AT1G66870	23
AT1G66880	4249.83
AT1G66890	171.50
AT1G66900	357.50
AT1G66910	611.58
AT1G66920	518.92
AT1G66930	42.17
AT1G66940	973.50
AT1G66950	1.50
AT1G66960	199.83
AT1G66970	11458.37
AT1G66980	1930.33
AT1G67000	135.33
AT1G67020	7.50
AT1G67025	0
AT1G67030	9
AT1G67035	31.50
AT1G67040	96.50
AT1G67050	286.50
AT1G67060	319
AT1G67070	147
AT1G67080	797.00
AT1G67090	323225.98
AT1G67100	1
AT1G67105	7.33
AT1G67110	0
AT1G67120	399.83
AT1G67130	0
AT1G67140	907.00
AT1G67148	0
AT1G67150	0
AT1G67160	6
AT1G67170	238.50
AT1G67180	46.50
AT1G67190	275.50
AT1G67195	508.50
AT1G67210	70
AT1G67220	0
AT1G67230	803.83
AT1G67238	0
AT1G67250	527.75
AT1G67260	33
AT1G67265	11
AT1G67270	0
AT1G67280	3567.00
AT1G67290	0
AT1G67300	744.25
AT1G67310	751
AT1G67320	277
AT1G67325	505
AT1G67328	50.50
AT1G67330	50.50
AT1G67340	244
AT1G67350	891.33
AT1G67360	1485.67
AT1G67365	85.00
AT1G67370	27
AT1G67390	0
AT1G67400	83.50
AT1G67410	237
AT1G67420	108.67
AT1G67430	5080.42
AT1G67440	381.50
AT1G67450	0
AT1G67455	1
AT1G67460	21
AT1G67470	360.50
AT1G67480	1122.25
AT1G67481	0
AT1G67490	580.50
AT1G67500	244
AT1G67510	233
AT1G67520	129
AT1G67530	308
AT1G67540	2.50
AT1G67550	708.00
AT1G67560	969.50
AT1G67570	83.50
AT1G67580	670.75
AT1G67590	130.50
AT1G67600	15
AT1G67620	251
AT1G67623	0
AT1G67630	206.50
AT1G67635	1
AT1G67640	1
AT1G67650	54.58
AT1G67660	478.28
AT1G67670	0
AT1G67680	1229.25
AT1G67690	131.17
AT1G67700	5961.92
AT1G67710	14
AT1G67720	338
AT1G67730	1104.50
AT1G67740	28029.44
AT1G67750	257.50
AT1G67760	10
AT1G67770	0
AT1G67775	0
AT1G67780	16.50
AT1G67785	1069.50
AT1G67790	53.00
AT1G67792	73.00
AT1G67800	753
AT1G67810	248.50
AT1G67820	24.33
AT1G67830	334.67
AT1G67840	1462.67
AT1G67850	547.50
AT1G67855	20.50
AT1G67856	20.50
AT1G67860	1207
AT1G67865	1895.12
AT1G67870	2999.50
AT1G67875	1
AT1G67880	340
AT1G67890	624
AT1G67900	1057.83
AT1G67910	105
AT1G67920	222.50
AT1G67930	863.50
AT1G67940	373.50
AT1G67950	424
AT1G67960	324.50
AT1G67970	904.50
AT1G67980	90
AT1G67990	0
AT1G68000	698.50
AT1G68010	11378.75
AT1G68020	496
AT1G68030	39.50
AT1G68040	0
AT1G68050	378.50
AT1G68060	992.50
AT1G68070	340.50
AT1G68080	100.00
AT1G68090	0
AT1G68100	748.50
AT1G68110	123
AT1G68120	19
AT1G68130	273
AT1G68140	734
AT1G68150	1
AT1G68160	223.50
AT1G68170	0
AT1G68180	11
AT1G68185	165.50
AT1G68190	330
AT1G68200	18
AT1G68210	0
AT1G68220	305
AT1G68230	35
AT1G68238	82.50
AT1G68240	3
AT1G68250	0
AT1G68260	452.17
AT1G68270	0
AT1G68280	0
AT1G68290	210.33
AT1G68300	1052.33
AT1G68310	450
AT1G68320	6
AT1G68330	78
AT1G68340	89.50
AT1G68350	6
AT1G68360	10.50
AT1G68370	957
AT1G68380	0
AT1G68390	120.50
AT1G68400	372.25
AT1G68410	630.50
AT1G68420	0
AT1G68430	31
AT1G68440	1603
AT1G68450	0
AT1G68460	23
AT1G68470	133.50
AT1G68480	8
AT1G68490	789
AT1G68500	23
AT1G68510	0
AT1G68520	2676.25
AT1G68526	0
AT1G68530	13003.96
AT1G68540	114
AT1G68550	233.17
AT1G68552	233.17
AT1G68560	3439.17
AT1G68568	280.33
AT1G68570	1747.83
AT1G68580	724.50
AT1G68585	479.00
AT1G68590	6861.56
AT1G68600	1566.83
AT1G68610	2
AT1G68620	696.67
AT1G68630	23
AT1G68640	41
AT1G68650	163.50
AT1G68660	2209.33
AT1G68670	962.50
AT1G68680	234
AT1G68690	206
AT1G68700	99.83
AT1G68710	567.33
AT1G68720	794.50
AT1G68725	156.50
AT1G68730	222.50
AT1G68740	91.50
AT1G68750	0
AT1G68760	118.50
AT1G68765	9
AT1G68770	8.50
AT1G68780	250.50
AT1G68790	604
AT1G68795	19
AT1G68800	10
AT1G68810	144
AT1G68820	384.83
AT1G68825	0
AT1G68830	2964.50
AT1G68840	494
AT1G68845	0
AT1G68850	7
AT1G68860	0
AT1G68862	42.17
AT1G68870	128.67
AT1G68872	9.50
AT1G68875	0
AT1G68880	2
AT1G68890	972.33
AT1G68905	0.50
AT1G68907	0
AT1G68910	457
AT1G68920	368.50
AT1G68930	54
AT1G68935	29
AT1G68940	159
AT1G68945	120
AT1G68950	1
AT1G68960	0
AT1G68970	0
AT1G68980	169.50
AT1G68990	299.50
AT1G69000	0
AT1G69010	487.50
AT1G69020	86
AT1G69030	397.00
AT1G69040	346.50
AT1G69050	8
AT1G69060	323.17
AT1G69070	471.17
AT1G69080	70
AT1G69090	0
AT1G69100	0
AT1G69120	5
AT1G69130	0
AT1G69150	0
AT1G69160	172
AT1G69170	139.50
AT1G69180	1
AT1G69190	0
AT1G69200	660
AT1G69210	68.50
AT1G69220	761.67
AT1G69230	25.33
AT1G69240	1
AT1G69250	688.25
AT1G69252	694.50
AT1G69260	171.50
AT1G69270	369.75
AT1G69280	57.33
AT1G69290	141.33
AT1G69295	937
AT1G69300	0
AT1G69310	207
AT1G69320	14
AT1G69325	7
AT1G69330	215.50
AT1G69340	1092.50
AT1G69350	47
AT1G69360	411
AT1G69370	323
AT1G69380	220.50
AT1G69390	1495.33
AT1G69400	27
AT1G69410	1978.17
AT1G69420	1207
AT1G69430	11
AT1G69440	247.50
AT1G69450	824.50
AT1G69460	1719
AT1G69470	0
AT1G69480	15
AT1G69485	2
AT1G69490	115
AT1G69500	0
AT1G69510	2180.11
AT1G69520	139.83
AT1G69523	232.33
AT1G69526	48
AT1G69530	2494.00
AT1G69540	8.67
AT1G69550	1061.00
AT1G69560	0
AT1G69570	112.50
AT1G69572	110.50
AT1G69580	100
AT1G69587	62
AT1G69588	10
AT1G69600	0
AT1G69610	433.50
AT1G69620	2311.83
AT1G69630	1
AT1G69640	1243
AT1G69650	0
AT1G69660	0
AT1G69670	307
AT1G69680	104.50
AT1G69690	590.50
AT1G69700	482.00
AT1G69710	4
AT1G69720	341.67
AT1G69730	1335.67
AT1G69740	4790.50
AT1G69750	274.92
AT1G69760	492.50
AT1G69770	478.25
AT1G69780	464
AT1G69790	112
AT1G69792	0
AT1G69795	2
AT1G69797	0
AT1G69800	269
AT1G69810	19
AT1G69818	0
AT1G69820	0
AT1G69825	0
AT1G69828	0
AT1G69830	3540.92
AT1G69840	2219.83
AT1G69850	754.00
AT1G69860	0
AT1G69870	2620
AT1G69880	5.50
AT1G69890	255.50
AT1G69900	186
AT1G69910	269.50
AT1G69920	5.50
AT1G69930	85
AT1G69935	804.00
AT1G69940	0
AT1G69960	929.50
AT1G69970	44
AT1G69980	468
AT1G69990	0
AT1G70000	445
AT1G70020	31
AT1G70030	1
AT1G70040	0
AT1G70050	0
AT1G70060	849.83
AT1G70070	1237.33
AT1G70080	0
AT1G70090	1327.50
AT1G70100	485
AT1G70110	0
AT1G70120	0
AT1G70130	2
AT1G70140	168.50
AT1G70150	178
AT1G70160	2608.25
AT1G70170	69.50
AT1G70180	498
