Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/Y63.sam
AT1G78300	3977.25
AT1G78310	113
AT1G78320	23
AT1G78340	0
AT1G78360	0
AT1G78370	4128.00
AT1G78380	5550.33
AT1G78390	0.67
AT1G78400	0
AT1G78410	337.75
AT1G78420	464.33
AT1G78430	57
AT1G78440	13.50
AT1G78450	523.25
AT1G78460	1807.08
AT1G78470	0
AT1G78476	70.33
AT1G78478	14.17
AT1G78480	48.83
AT1G78490	934.75
AT1G78500	3
AT1G78510	818.25
AT1G78520	0
AT1G78530	40.33
AT1G78540	88.83
AT1G78550	156
AT1G78560	706
AT1G78570	4124.83
AT1G78580	371.50
AT1G78590	238
AT1G78600	899.75
AT1G78610	394
AT1G78620	2441
AT1G78630	11015.58
AT1G78640	0
AT1G78650	98
AT1G78660	810
AT1G78670	940.17
AT1G78680	2130.50
AT1G78690	168.50
AT1G78700	393.25
AT1G78710	58.75
AT1G78720	0
AT1G78730	65
AT1G78740	0
AT1G78750	17
AT1G78760	2
AT1G78770	93
AT1G78780	22
AT1G78790	217.50
AT1G78800	371.50
AT1G78810	152
AT1G78815	1
AT1G78820	1691.50
AT1G78830	7474.25
AT1G78840	2
AT1G78850	6455.25
AT1G78860	53
AT1G78865	48
AT1G78870	1192.00
AT1G78880	381.83
AT1G78882	381.83
AT1G78890	695.50
AT1G78895	235.50
AT1G78900	9654.00
AT1G78910	64
AT1G78915	707
AT1G78920	2002.17
AT1G78922	96.17
AT1G78930	46
AT1G78940	26.50
AT1G78950	24.25
AT1G78955	26.17
AT1G78960	135
AT1G78970	1211.83
AT1G78980	32.33
AT1G78990	25.50
AT1G78995	847
AT1G79000	1031.42
AT1G79010	1665.92
AT1G79020	194
AT1G79030	222.50
AT1G79040	125816.62
AT1G79050	662.00
AT1G79060	87
AT1G79070	178.50
AT1G79075	197
AT1G79080	234.67
AT1G79090	1101.50
AT1G79100	0
AT1G79110	1162.33
AT1G79120	15.50
AT1G79130	0
AT1G79150	239.50
AT1G79160	540.83
AT1G79170	33.50
AT1G79180	2
AT1G79190	245.50
AT1G79200	162
AT1G79210	936.50
AT1G79220	59
AT1G79230	1823.50
AT1G79240	0
AT1G79250	0
AT1G79260	196
AT1G79270	608
AT1G79280	1137.50
AT1G79290	0
AT1G79300	0
AT1G79310	4.67
AT1G79320	4
AT1G79330	1
AT1G79340	2423.17
AT1G79350	705.50
AT1G79360	12
AT1G79370	0.33
AT1G79380	1371.50
AT1G79390	365
AT1G79400	21
AT1G79410	164
AT1G79420	53.50
AT1G79430	145.00
AT1G79440	2388.58
AT1G79450	78
AT1G79460	163.50
AT1G79470	105
AT1G79480	7
AT1G79490	94
AT1G79500	885.00
AT1G79510	544.33
AT1G79520	147
AT1G79529	63.67
AT1G79530	299.67
AT1G79540	129
AT1G79550	4308.83
AT1G79560	873.50
AT1G79570	641
AT1G79580	0
AT1G79590	489.67
AT1G79600	2732.50
AT1G79610	240
AT1G79620	110
AT1G79630	159
AT1G79640	137.50
AT1G79650	543.50
AT1G79660	502.50
AT1G79670	337.25
AT1G79680	77
AT1G79690	1102.75
AT1G79700	235.50
AT1G79710	230.67
AT1G79720	320.67
AT1G79730	642.50
AT1G79740	282.33
AT1G79750	4136.33
AT1G79760	58
AT1G79770	7
AT1G79780	7
AT1G79790	703
AT1G79800	0
AT1G79810	306
AT1G79820	148
AT1G79830	1531.00
AT1G79840	1637.00
AT1G79850	7506.83
AT1G79860	0
AT1G79870	1704.50
AT1G79880	171.50
AT1G79890	20
AT1G79900	7
AT1G79910	38
AT1G79915	5.33
AT1G79920	3194.67
AT1G79930	2495.08
AT1G79940	1327.50
AT1G79950	187
AT1G79960	44
AT1G79970	828.33
AT1G79980	1
AT1G79990	1644
AT1G80000	952.50
AT1G80010	513
AT1G80030	1417.50
AT1G80040	1752.17
AT1G80050	160
AT1G80060	63.50
AT1G80070	3079
AT1G80080	196.50
AT1G80090	0
AT1G80100	1
AT1G80110	92
AT1G80120	83
AT1G80130	219
AT1G80133	1
AT1G80140	0
AT1G80150	141.25
AT1G80160	2
AT1G80170	160.50
AT1G80180	1585
AT1G80190	158
AT1G80200	18
AT1G80210	372
AT1G80220	0
AT1G80230	1171.50
AT1G80240	0
AT1G80245	74
AT1G80250	0
AT1G80260	417.00
AT1G80270	226
AT1G80280	620
AT1G80290	132
AT1G80300	1620.42
AT1G80310	526
AT1G80320	26.33
AT1G80325	28.83
AT1G80330	0
AT1G80340	6
AT1G80350	361.50
AT1G80360	962.00
AT1G80370	42.50
AT1G80380	6276.00
AT1G80390	1
AT1G80400	380.67
AT1G80410	1699.50
AT1G80420	312
AT1G80430	0.50
AT1G80440	2671
AT1G80450	103
AT1G80460	1298.50
AT1G80470	0
AT1G80480	2206.50
AT1G80490	788.50
AT1G80500	1139.50
AT1G80510	427.50
AT1G80520	42.50
AT1G80530	1020.50
AT1G80540	11
AT1G80550	182.50
AT1G80555	4
AT1G80560	736
AT1G80570	35
AT1G80580	0
AT1G80590	0
AT1G80600	2225.50
AT1G80610	283.00
AT1G80620	341.50
AT1G80630	151.50
AT1G80640	441.50
AT1G80650	214.67
AT1G80660	2
AT1G80670	648.00
AT1G80680	633.33
AT1G80690	125
AT1G80700	159.50
AT1G80710	55.83
AT1G80720	120
AT1G80730	7
AT1G80740	4
AT1G80745	4
AT1G80750	566.50
AT1G80760	252.50
AT1G80770	815.08
AT1G80780	754
AT1G80790	467.50
AT1G80810	126.50
AT1G80820	91.33
AT1G80830	472
AT1G80831	0
AT1G80840	556.33
AT1G80850	224.50
AT1G80860	510
AT1G80865	1
AT1G80870	190
AT1G80880	35
AT1G80890	184.83
AT1G80900	93.83
AT1G80910	375.50
AT1G80920	4916.00
AT1G80930	993.50
AT1G80940	766.50
AT1G80950	640.00
AT1G80960	100
AT1G80970	43
AT1G80980	77
AT1G80990	0
AT2G01008	21.75
AT2G01010	4565.83
AT2G01020	542.67
AT2G01021	558.50
AT2G01023	1.25
AT2G01050	0
AT2G01060	589.50
AT2G01070	550.58
AT2G01080	304
AT2G01090	332
AT2G01100	444.50
AT2G01110	3687.17
AT2G01120	83
AT2G01130	323
AT2G01140	2950
AT2G01150	316.50
AT2G01160	0
AT2G01170	716
AT2G01175	7
AT2G01180	485
AT2G01190	980.50
AT2G01200	15.50
AT2G01210	54
AT2G01220	578.00
AT2G01240	0
AT2G01250	4141.83
AT2G01260	554
AT2G01270	929
AT2G01275	14
AT2G01280	152.00
AT2G01290	856.50
AT2G01300	64
AT2G01310	0
AT2G01320	1209.12
AT2G01330	132
AT2G01340	305.25
AT2G01350	1031.50
AT2G01360	0
AT2G01370	0
AT2G01390	33.50
AT2G01400	250.33
AT2G01410	554.83
AT2G01420	3100.83
AT2G01422	0
AT2G01430	43
AT2G01440	525.50
AT2G01450	1993.17
AT2G01460	217.33
AT2G01470	664.50
AT2G01480	276
AT2G01490	1463.50
AT2G01500	0
AT2G01505	94
AT2G01510	13
AT2G01520	2
AT2G01530	0
AT2G01540	539.50
AT2G01554	0
AT2G01560	0
AT2G01570	1683.50
AT2G01580	2
AT2G01590	1107.50
AT2G01600	1314.50
AT2G01610	101.50
AT2G01620	541.33
AT2G01630	358
AT2G01640	159
AT2G01650	546
AT2G01660	129.50
AT2G01667	0
AT2G01670	2981.42
AT2G01680	846
AT2G01690	945.50
AT2G01710	402
AT2G01720	1352.00
AT2G01730	18
AT2G01735	247.50
AT2G01740	48.50
AT2G01750	106.33
AT2G01755	360.67
AT2G01760	158.50
AT2G01770	0
AT2G01780	0
AT2G01790	0
AT2G01800	0
AT2G01810	0
AT2G01818	57.67
AT2G01820	1439.83
AT2G01830	208
AT2G01850	2522.83
AT2G01860	171
AT2G01870	260.50
AT2G01880	3
AT2G01890	32
AT2G01900	3
AT2G01905	2
AT2G01910	1045
AT2G01913	47
AT2G01918	155.50
AT2G01920	0
AT2G01930	352.50
AT2G01940	114
AT2G01950	129
AT2G01960	5.50
AT2G01970	1578
AT2G01980	374
AT2G01990	85
AT2G02000	2
AT2G02010	54
AT2G02020	71
AT2G02023	0
AT2G02026	0
AT2G02030	0
AT2G02040	888.08
AT2G02050	1463.42
AT2G02060	106
AT2G02061	15.67
AT2G02070	1263
AT2G02080	555.75
AT2G02090	608
AT2G02100	3570.50
AT2G02103	0
AT2G02120	5
AT2G02130	2304.33
AT2G02140	0
AT2G02147	0
AT2G02148	86
AT2G02150	57
AT2G02160	958
AT2G02170	213.25
AT2G02180	1263.50
AT2G02220	580
AT2G02230	105
AT2G02240	14
AT2G02250	0
AT2G02280	0
AT2G02290	0
AT2G02300	0
AT2G02310	19
AT2G02320	0
AT2G02340	5
AT2G02350	28
AT2G02360	460
AT2G02370	171.50
AT2G02380	0
AT2G02390	1115.83
AT2G02400	338.50
AT2G02410	263.50
AT2G02440	0
AT2G02450	725
AT2G02470	464.50
AT2G02480	185
AT2G02490	0
AT2G02498	0
AT2G02500	667.50
AT2G02510	974
AT2G02515	0
AT2G02520	0
AT2G02540	21
AT2G02550	0
AT2G02560	971
AT2G02570	856.50
AT2G02580	7
AT2G02590	193.50
AT2G02600	0
AT2G02610	0
AT2G02620	0
AT2G02630	0
AT2G02640	0
AT2G02650	0
AT2G02660	0
AT2G02680	0
AT2G02690	0
AT2G02700	0
AT2G02710	603
AT2G02720	1.50
AT2G02730	219.00
AT2G02740	300
AT2G02741	0.50
AT2G02750	25.50
AT2G02760	3027.08
AT2G02770	116
AT2G02780	320.50
AT2G02790	215.25
AT2G02795	0
AT2G02800	840.17
AT2G02810	441.00
AT2G02820	95.50
AT2G02835	0
AT2G02840	0
AT2G02850	196
AT2G02860	505.50
AT2G02870	734.83
AT2G02880	137.50
AT2G02890	0
AT2G02900	0
AT2G02910	157.50
AT2G02930	28
AT2G02950	451.50
AT2G02955	69
AT2G02960	656.50
AT2G02970	649
AT2G02980	45
AT2G02990	7
AT2G03000	0
AT2G03010	35
AT2G03020	6
AT2G03030	0
AT2G03040	5
AT2G03050	103
AT2G03060	122
AT2G03070	239.50
AT2G03090	180.50
AT2G03110	5
AT2G03120	1807
AT2G03130	0
AT2G03140	515.25
AT2G03150	725
AT2G03160	0
AT2G03170	0
AT2G03180	0
AT2G03190	0
AT2G03200	14
AT2G03210	0
AT2G03220	268.12
AT2G03230	0
AT2G03240	324.50
AT2G03250	0
AT2G03260	19
AT2G03270	102.50
AT2G03280	69.50
AT2G03290	1.50
AT2G03300	0
AT2G03310	393
AT2G03320	0
AT2G03330	201
AT2G03340	597.50
AT2G03350	801
AT2G03360	3
AT2G03370	0
AT2G03380	14
AT2G03390	1385.50
AT2G03410	567.50
AT2G03420	560.50
AT2G03430	202.17
AT2G03440	4173.33
AT2G03445	0
AT2G03450	108.50
AT2G03460	0
AT2G03470	573.50
AT2G03480	367.50
AT2G03490	0
AT2G03500	73
AT2G03505	55
AT2G03510	900.17
AT2G03520	0
AT2G03530	568
AT2G03550	1479
AT2G03560	0
AT2G03565	0
AT2G03570	0
AT2G03580	1
AT2G03590	26
AT2G03600	2
AT2G03610	0
AT2G03620	244
AT2G03630	0
AT2G03640	708.50
AT2G03660	0
AT2G03667	131
AT2G03670	84
AT2G03680	3010.17
AT2G03690	641.17
AT2G03700	0
AT2G03710	168.50
AT2G03720	0
AT2G03730	524.50
AT2G03740	0
AT2G03750	906
AT2G03760	679.50
AT2G03770	1
AT2G03780	245.50
AT2G03790	0
AT2G03800	248.50
AT2G03810	178
AT2G03820	1026.50
AT2G03821	0
AT2G03822	0
AT2G03830	0
AT2G03840	0
AT2G03850	0
AT2G03870	588.50
AT2G03880	13
AT2G03890	1237.25
AT2G03913	0
AT2G03930	0
AT2G03931	0
AT2G03932	0
AT2G03933	0
AT2G03936	0
AT2G03937	0
AT2G03938	0
AT2G03955	0
AT2G03980	794
AT2G04020	0
AT2G04025	0
AT2G04030	3889.67
AT2G04031	0
AT2G04032	150.50
AT2G04034	0
AT2G04037	0
AT2G04038	5
AT2G04039	2242.00
AT2G04040	140.50
AT2G04041	0
AT2G04045	0
AT2G04046	0
AT2G04050	5
AT2G04060	0
AT2G04063	0
AT2G04066	72.50
AT2G04070	146
AT2G04080	667.33
AT2G04090	3.75
AT2G04100	132.25
AT2G04115	0
AT2G04160	155
AT2G04170	11
AT2G04190	0
AT2G04220	0
AT2G04230	197
AT2G04235	53.25
AT2G04240	550
AT2G04270	494.17
AT2G04280	834.17
AT2G04300	0
AT2G04305	467
AT2G04340	375
AT2G04350	1227
AT2G04360	770
AT2G04370	0
AT2G04378	651.50
AT2G04380	495.67
AT2G04390	1790.75
AT2G04395	5
AT2G04400	1685.00
AT2G04410	1683.50
AT2G04420	0.50
AT2G04425	0
AT2G04430	149.50
AT2G04440	1
AT2G04450	642.50
AT2G04480	0
AT2G04495	233
AT2G04500	0
AT2G04515	33
AT2G04520	1740.58
AT2G04530	281.50
AT2G04540	231
AT2G04550	543
AT2G04560	76.50
AT2G04570	222.50
AT2G04620	272
AT2G04622	0
AT2G04630	666.33
AT2G04650	113.50
AT2G04660	132
AT2G04675	0
AT2G04680	0
AT2G04690	845.50
AT2G04700	5038.50
AT2G04740	240
AT2G04750	0
AT2G04780	1824.50
AT2G04790	320
AT2G04795	104.50
AT2G04800	12
AT2G04810	0
AT2G04830	0
AT2G04840	2.33
AT2G04842	2063.50
AT2G04845	109
AT2G04850	153
AT2G04852	39.50
AT2G04860	44
AT2G04865	199
AT2G04870	0
AT2G04880	507
AT2G04890	483.58
AT2G04900	932.58
AT2G04910	0
AT2G04920	0
AT2G04925	0
AT2G04930	0
AT2G04940	361.50
AT2G05050	0
AT2G05060	0
AT2G05070	21838.41
AT2G05100	34241.50
AT2G05117	0
AT2G05120	174.50
AT2G05140	0
AT2G05160	102
AT2G05170	862
AT2G05180	0
AT2G05185	20.50
AT2G05210	195.25
AT2G05220	2806
AT2G05230	321.24
AT2G05250	313.74
AT2G05260	187
AT2G05270	0.67
AT2G05294	0
AT2G05310	3483.83
AT2G05320	250
AT2G05330	2
AT2G05335	0
AT2G05350	0
AT2G05360	0
AT2G05370	0
AT2G05380	3074.83
AT2G05400	0
AT2G05410	0
AT2G05420	0
AT2G05430	0
AT2G05440	77.50
AT2G05500	0
AT2G05510	0
AT2G05518	125.50
AT2G05520	23231.68
AT2G05530	9.00
AT2G05540	268.50
AT2G05580	1
AT2G05590	268.83
AT2G05600	0
AT2G05620	3250
AT2G05630	710.50
AT2G05632	90
AT2G05635	0
AT2G05642	0
AT2G05645	0
AT2G05710	4643.08
AT2G05720	0
AT2G05752	0
AT2G05753	37.50
AT2G05755	200.50
AT2G05760	73
AT2G05765	38
AT2G05786	0
AT2G05790	1891.50
AT2G05803	0
AT2G05810	332.67
AT2G05812	319.67
AT2G05830	941.00
AT2G05840	1469.58
AT2G05850	0
AT2G05900	0
AT2G05910	10
AT2G05914	3
AT2G05915	1
AT2G05920	2066.50
AT2G05940	767.83
AT2G05970	0
AT2G05990	2528.25
AT2G05995	11
AT2G06000	167
AT2G06002	28
AT2G06005	86.00
AT2G06010	263
AT2G06020	0
AT2G06025	976.00
AT2G06040	82
AT2G06050	2804.75
AT2G06090	0
AT2G06095	0
AT2G06166	0
AT2G06200	8
AT2G06210	531
AT2G06255	42
AT2G06420	0
AT2G06500	2.50
AT2G06510	179.33
AT2G06520	30733.18
AT2G06530	1745.00
AT2G06541	0
AT2G06555	0
AT2G06562	0
AT2G06570	0
AT2G06645	0
AT2G06667	0
AT2G06845	0
AT2G06850	13628.75
AT2G06904	0
AT2G06906	0
AT2G06908	0
AT2G06925	947.50
AT2G06960	0
AT2G06983	0
AT2G06990	417.50
AT2G07000	0
AT2G07020	0
AT2G07040	0
AT2G07042	50
AT2G07050	1710.67
AT2G07110	0
AT2G07120	0
AT2G07140	2.50
AT2G07170	60
AT2G07180	1271.50
AT2G07190	0
AT2G07200	0
AT2G07213	0.50
AT2G07215	0.50
AT2G07240	0
AT2G07280	0
AT2G07290	0
AT2G07310	0
AT2G07340	434.25
AT2G07360	1620.83
AT2G07362	0
AT2G07363	0
AT2G07440	0
AT2G07505	0
AT2G07521	0
AT2G07560	0
AT2G07599	10
AT2G07640	0
AT2G07667	4.50
AT2G07669	0
AT2G07671	33.75
AT2G07672	0.50
AT2G07673	1
AT2G07674	4
AT2G07675	4
AT2G07676	0.50
AT2G07678	2.50
AT2G07680	118
AT2G07681	1
AT2G07684	4.50
AT2G07687	2
AT2G07689	13.50
AT2G07690	248
AT2G07691	2
AT2G07692	4
AT2G07695	3.33
AT2G07696	0.75
AT2G07698	30.50
AT2G07701	0.80
AT2G07702	0.33
AT2G07705	0.67
AT2G07706	7
AT2G07707	11.42
AT2G07708	4.17
AT2G07713	0
AT2G07714	0
AT2G07715	40
AT2G07718	8.50
AT2G07719	6
AT2G07721	2
AT2G07722	1.50
AT2G07724	0
AT2G07725	4
AT2G07727	3.25
AT2G07728	2.50
AT2G07732	0
AT2G07734	2.50
AT2G07738	0
AT2G07739	12
AT2G07741	10.17
AT2G07742	0
AT2G07743	0
AT2G07745	0
AT2G07746	0
AT2G07748	0
AT2G07749	0.50
AT2G07750	0
AT2G07751	5
AT2G07752	0
AT2G07753	0
AT2G07754	2.80
AT2G07755	0
AT2G07756	0.25
AT2G07757	0
AT2G07758	0
AT2G07759	0.40
AT2G07760	0
AT2G07761	0
AT2G07762	0
AT2G07763	0
AT2G07764	0
AT2G07765	0
AT2G07766	0
AT2G07768	1
AT2G07771	0
AT2G07772	1.50
AT2G07773	1
AT2G07774	31.80
AT2G07775	0.50
AT2G07776	5.83
AT2G07777	3.92
AT2G07778	0
AT2G07779	1
AT2G07785	3.75
AT2G07787	5
AT2G07792	0
AT2G07793	0
AT2G07794	0
AT2G07795	0.20
AT2G07798	4.50
AT2G07806	0
AT2G07815	11.75
AT2G07820	1
AT2G07825	0
AT2G07827	4
AT2G07830	1.50
AT2G07835	0.75
AT2G07981	0
AT2G08986	0
AT2G09388	0
AT2G09795	318
AT2G09838	0
AT2G09840	0
AT2G09970	2
AT2G09990	1589.75
AT2G10014	0
AT2G10020	0
AT2G10260	0
AT2G10340	0
AT2G10440	0
AT2G10450	0
AT2G10535	0
AT2G10537	0
AT2G10550	0
AT2G10557	0
AT2G10560	0
AT2G10602	0
AT2G10606	6
AT2G10608	0
AT2G10920	0
AT2G10921	0
AT2G10930	7
AT2G10931	39.50
AT2G10940	28541.11
AT2G10950	382.50
AT2G10965	0
AT2G10970	0
AT2G10975	0
AT2G11000	342
AT2G11005	0
AT2G11010	0
AT2G11015	0
AT2G11200	0
AT2G11270	3
AT2G11271	0.50
AT2G11405	0
AT2G11462	0
AT2G11520	643
AT2G11522	0
AT2G11570	0
AT2G11620	1
AT2G11623	0
AT2G11626	0
AT2G11651	0
AT2G11773	0
AT2G11778	0
AT2G11810	51
AT2G11851	0
AT2G11852	0
AT2G11890	1087.50
AT2G11891	12
AT2G11910	1393.50
AT2G12170	13
AT2G12190	37
AT2G12200	0
AT2G12280	0
AT2G12290	0
AT2G12400	312.50
AT2G12405	0
AT2G12461	55
AT2G12462	182
AT2G12465	5
AT2G12475	0
AT2G12480	1
AT2G12550	138.50
AT2G12557	0
AT2G12646	0
AT2G12875	0
AT2G12880	0
AT2G12900	0
AT2G12905	0
AT2G12935	0
AT2G12940	0
AT2G12945	0
AT2G12977	0
AT2G13100	553.50
AT2G13125	0
AT2G13126	0
AT2G13150	0
AT2G13272	0
AT2G13273	0
AT2G13290	320
AT2G13295	0
AT2G13350	0
AT2G13360	36974.68
AT2G13363	0
AT2G13370	839.83
AT2G13422	4
AT2G13430	2
AT2G13440	586
AT2G13450	0
AT2G13463	0
AT2G13500	0
AT2G13510	0
AT2G13540	547
AT2G13542	0
AT2G13547	0
AT2G13550	29.50
AT2G13560	3350.58
AT2G13570	6
AT2G13600	36
AT2G13610	294.50
AT2G13620	0
AT2G13623	0
AT2G13630	0
AT2G13640	0
AT2G13650	379.50
AT2G13660	78
AT2G13665	78
AT2G13680	3
AT2G13690	163
AT2G13720	0
AT2G13760	2
AT2G13770	0
AT2G13790	2205.91
AT2G13800	650.83
AT2G13810	206.12
AT2G13820	158
AT2G13840	146
AT2G13895	0
AT2G13900	0
AT2G13950	0
AT2G13960	22
AT2G13980	0
AT2G14000	0
AT2G14045	506
AT2G14050	64.50
AT2G14060	1
AT2G14070	4
AT2G14080	819
AT2G14095	8
AT2G14100	8
AT2G14110	109
AT2G14115	67.50
AT2G14120	895.50
AT2G14160	0
AT2G14170	1011.00
AT2G14206	0
AT2G14210	0
AT2G14247	121
AT2G14255	312.50
AT2G14260	1004.00
AT2G14270	0
AT2G14282	0
AT2G14285	246.00
AT2G14288	0
AT2G14289	0
AT2G14290	14
AT2G14365	0
AT2G14378	0
AT2G14390	0
AT2G14440	0
AT2G14460	248.50
AT2G14500	0
AT2G14510	0
AT2G14520	92.50
AT2G14530	353.50
AT2G14540	0
AT2G14560	10619.00
AT2G14580	54
AT2G14610	8956.65
AT2G14620	52
AT2G14635	0
AT2G14660	113
AT2G14670	0
AT2G14680	249.17
AT2G14690	3.17
AT2G14692	0
AT2G14700	0
AT2G14710	0
AT2G14720	1789.33
AT2G14740	728
AT2G14750	2139.75
AT2G14760	0
AT2G14800	26
AT2G14810	0
AT2G14820	0
AT2G14830	68.50
AT2G14835	699.50
AT2G14846	0
AT2G14850	173.83
AT2G14860	99
AT2G14870	0
AT2G14878	1125.50
AT2G14880	1145.50
AT2G14890	2561.50
AT2G14900	312.67
AT2G14910	4647.83
AT2G14920	0
AT2G14935	0
AT2G14960	15
AT2G15000	219.50
AT2G15010	0
AT2G15020	471.25
AT2G15025	0
AT2G15029	0
AT2G15042	192.50
AT2G15050	2010.75
AT2G15080	840.83
AT2G15090	1298.50
AT2G15110	0
AT2G15128	64
AT2G15130	11
AT2G15170	1
AT2G15180	0
AT2G15185	0
AT2G15220	16.17
AT2G15230	332
AT2G15240	494.50
AT2G15260	0
AT2G15270	188
AT2G15280	225
AT2G15290	2405.83
AT2G15292	504.50
AT2G15300	48
AT2G15310	29
AT2G15318	4
AT2G15320	548
AT2G15325	0
AT2G15327	0
AT2G15340	0
AT2G15345	1
AT2G15350	0
AT2G15360	0
AT2G15370	0
AT2G15390	664
AT2G15400	10
AT2G15420	0
AT2G15430	263
AT2G15440	56
AT2G15450	0
AT2G15460	0
AT2G15470	0
AT2G15480	110.50
AT2G15490	5.50
AT2G15500	0
AT2G15530	422
AT2G15535	0
AT2G15555	0
AT2G15560	360
AT2G15570	564
AT2G15580	1653.50
AT2G15590	0
AT2G15610	0
AT2G15620	7431.33
AT2G15630	23
AT2G15640	0
AT2G15660	0
AT2G15670	0
AT2G15680	47.58
AT2G15690	342.08
AT2G15695	561.75
AT2G15710	0
AT2G15730	96
AT2G15740	0
AT2G15760	89
AT2G15770	0
AT2G15780	0
AT2G15790	236.50
AT2G15820	428.50
AT2G15830	188
AT2G15860	448
AT2G15880	195.50
AT2G15890	5208.50
AT2G15900	462.83
AT2G15910	636.83
AT2G15930	0
AT2G15950	0
AT2G15960	1579.33
AT2G15970	7019.42
AT2G15980	62.50
AT2G16005	2
AT2G16015	0
AT2G16016	0
AT2G16018	0
AT2G16019	0
AT2G16020	0
AT2G16030	0
AT2G16040	0
AT2G16050	74
AT2G16060	231
AT2G16070	415.50
AT2G16090	189.50
AT2G16120	0
AT2G16130	0
AT2G16145	0
AT2G16190	0
AT2G16200	0
AT2G16210	0
AT2G16220	0
AT2G16225	0
AT2G16230	0
AT2G16240	0
AT2G16245	38.42
AT2G16250	140.42
AT2G16270	87.50
AT2G16280	2439.50
AT2G16290	0
AT2G16300	0
AT2G16340	0
AT2G16360	0
AT2G16365	824.50
AT2G16370	392
AT2G16380	644.50
AT2G16385	1
AT2G16390	130.50
AT2G16400	460
AT2G16405	275
AT2G16430	856.67
AT2G16440	242.50
AT2G16450	0
AT2G16460	392.00
AT2G16485	635.50
AT2G16490	0
AT2G16500	3190
AT2G16505	0
AT2G16510	3048.50
AT2G16520	0
AT2G16530	232.50
AT2G16535	0
AT2G16570	1
AT2G16575	0
AT2G16580	3
AT2G16586	1
AT2G16592	0
AT2G16594	0
AT2G16595	103.50
AT2G16600	17570.50
AT2G16620	0
AT2G16630	327
AT2G16640	997.50
AT2G16650	204
AT2G16660	3950.50
AT2G16668	0
AT2G16676	0
AT2G16700	746.83
AT2G16710	624
AT2G16720	60
AT2G16730	0.50
AT2G16740	275
AT2G16750	177.50
AT2G16760	5
AT2G16770	135
AT2G16780	235.50
AT2G16790	84
AT2G16800	432
AT2G16810	0
AT2G16835	0
AT2G16850	270.50
AT2G16860	612
AT2G16870	135
AT2G16880	146.50
AT2G16881	0
AT2G16890	127.50
AT2G16900	406
AT2G16910	0.50
AT2G16920	417.33
AT2G16930	772
AT2G16940	1022.33
AT2G16950	1434.33
AT2G16955	0
AT2G16960	1
AT2G16970	0
AT2G16980	2
AT2G16990	54
AT2G17000	0
AT2G17010	5
AT2G17020	362.50
AT2G17030	138
AT2G17033	753
AT2G17036	5.50
AT2G17040	1232
AT2G17043	0
AT2G17050	1
AT2G17055	5
AT2G17060	10
AT2G17070	0
AT2G17080	0
AT2G17090	0
AT2G17110	250.50
AT2G17120	1441.83
AT2G17130	779.00
AT2G17140	44.50
AT2G17150	134
AT2G17160	0
AT2G17170	0
AT2G17180	0
AT2G17190	1439.67
AT2G17200	2194.50
AT2G17210	21
AT2G17220	806.50
AT2G17230	1512
AT2G17240	1261.50
AT2G17250	303
AT2G17260	69
AT2G17265	853
AT2G17270	55.50
AT2G17280	77
AT2G17290	543.50
AT2G17295	0
AT2G17300	142
AT2G17305	0
AT2G17310	0
AT2G17320	322.67
AT2G17340	1368.33
AT2G17350	321
AT2G17360	2662.17
AT2G17370	165
AT2G17380	907
AT2G17390	2263.50
AT2G17410	719.50
AT2G17420	1907.33
AT2G17430	10.50
AT2G17440	299.50
AT2G17442	81.50
AT2G17450	1421
AT2G17470	10
AT2G17480	538
AT2G17500	91
AT2G17510	503.33
AT2G17520	881
AT2G17525	46.50
AT2G17530	292
AT2G17540	340
AT2G17550	405
AT2G17556	0
AT2G17560	921.67
AT2G17570	133.50
AT2G17580	160
AT2G17590	0
AT2G17600	0
AT2G17620	13
AT2G17630	168.50
AT2G17640	110.50
AT2G17650	68.83
AT2G17660	9
AT2G17670	141.50
AT2G17680	3
AT2G17690	6
AT2G17695	1246
AT2G17700	343.50
AT2G17705	311
AT2G17710	199.67
AT2G17720	803
AT2G17723	0
AT2G17730	342
AT2G17740	49
AT2G17750	0
AT2G17760	812.17
AT2G17770	5
AT2G17780	196.50
AT2G17785	0
AT2G17787	148
AT2G17790	832.17
AT2G17800	502.67
AT2G17810	0
AT2G17820	607.50
AT2G17830	19.50
AT2G17840	4030.42
AT2G17845	0
AT2G17850	6
AT2G17860	0
AT2G17870	480.33
AT2G17880	346.50
AT2G17890	0
AT2G17900	55
AT2G17920	0
AT2G17930	1218
AT2G17940	3
AT2G17950	0
AT2G17960	0
AT2G17970	164.50
AT2G17972	743.83
AT2G17975	138.33
AT2G17980	798
AT2G17990	571
AT2G18000	46.33
AT2G18010	61.50
AT2G18020	7218.06
AT2G18030	353.33
AT2G18040	2060.17
AT2G18050	104.50
AT2G18060	14
AT2G18070	0
AT2G18080	0
AT2G18090	563
AT2G18100	21.50
AT2G18110	1257.61
AT2G18120	16
AT2G18130	0
AT2G18140	0
AT2G18150	30
AT2G18160	1283.58
AT2G18162	1283.58
AT2G18170	477.50
AT2G18180	8
AT2G18190	0
AT2G18193	6
AT2G18196	9
AT2G18200	0
AT2G18210	61
AT2G18220	240.83
AT2G18230	656
AT2G18240	182
AT2G18245	330
AT2G18250	358.50
AT2G18260	29
AT2G18270	270.83
AT2G18280	1867.08
