Geneid	/blue/jkim6/share/braskey/data/ref5/HISAT2/H551.sam
AT1G73740	667.50
AT1G73750	461
AT1G73760	505.50
AT1G73770	78
AT1G73780	0
AT1G73790	132
AT1G73805	1981
AT1G73810	372
AT1G73820	257
AT1G73830	103
AT1G73840	591.50
AT1G73850	41.50
AT1G73860	3
AT1G73870	282
AT1G73875	189.50
AT1G73880	94
AT1G73885	4437.50
AT1G73890	54.83
AT1G73900	0
AT1G73910	4
AT1G73920	1452
AT1G73930	449
AT1G73940	431
AT1G73950	249
AT1G73960	597
AT1G73965	5
AT1G73970	243.50
AT1G73980	680
AT1G73990	1303.50
AT1G74000	39
AT1G74010	113
AT1G74020	609
AT1G74030	255
AT1G74040	881.50
AT1G74045	0
AT1G74050	3180.67
AT1G74055	1
AT1G74060	2227.50
AT1G74070	851.17
AT1G74080	10
AT1G74088	92
AT1G74090	1915.83
AT1G74100	2086.83
AT1G74110	0
AT1G74120	65
AT1G74130	0
AT1G74140	7
AT1G74150	21
AT1G74160	596
AT1G74170	404.83
AT1G74180	112
AT1G74190	0
AT1G74200	49.50
AT1G74205	58.50
AT1G74210	733
AT1G74220	0
AT1G74230	1538
AT1G74240	127.50
AT1G74250	637.50
AT1G74260	1642.50
AT1G74270	684
AT1G74280	207.17
AT1G74290	91.50
AT1G74300	264.50
AT1G74310	184.50
AT1G74320	347.50
AT1G74330	428
AT1G74340	471.83
AT1G74350	104
AT1G74360	525.50
AT1G74370	283.50
AT1G74380	1212.83
AT1G74390	130
AT1G74400	20
AT1G74410	200.17
AT1G74420	64.67
AT1G74430	281.33
AT1G74440	617.33
AT1G74448	0
AT1G74450	534.50
AT1G74453	80
AT1G74456	97
AT1G74458	49
AT1G74460	20.50
AT1G74470	15721.33
AT1G74480	2.50
AT1G74490	17
AT1G74500	0
AT1G74510	453.50
AT1G74520	754.50
AT1G74530	483
AT1G74540	26.50
AT1G74545	4.50
AT1G74550	28.50
AT1G74560	1096.25
AT1G74570	0
AT1G74580	47
AT1G74590	315.75
AT1G74600	96
AT1G74610	0
AT1G74620	0
AT1G74630	19.50
AT1G74640	1925
AT1G74650	30
AT1G74660	5
AT1G74670	574
AT1G74680	385.50
AT1G74690	1160
AT1G74700	102.50
AT1G74710	1846.08
AT1G74720	692
AT1G74730	3974.50
AT1G74740	309.50
AT1G74750	274.50
AT1G74770	15
AT1G74780	213.50
AT1G74790	515.50
AT1G74800	303
AT1G74810	203
AT1G74820	0
AT1G74830	0
AT1G74840	678
AT1G74850	1013.50
AT1G74860	127
AT1G74870	4
AT1G74875	18
AT1G74880	1724.83
AT1G74890	103
AT1G74900	148.17
AT1G74910	2007.42
AT1G74920	3349.50
AT1G74929	2
AT1G74930	48
AT1G74940	285.50
AT1G74950	1623
AT1G74960	3174.00
AT1G74970	6279.83
AT1G74990	0
AT1G75000	411.50
AT1G75010	588.50
AT1G75020	354.67
AT1G75030	120
AT1G75040	46947.33
AT1G75050	13.50
AT1G75060	47.50
AT1G75070	0
AT1G75080	670
AT1G75090	58
AT1G75100	873.50
AT1G75110	37
AT1G75120	71
AT1G75130	454
AT1G75140	502.50
AT1G75150	118.50
AT1G75160	0
AT1G75163	22.50
AT1G75166	28.50
AT1G75170	696
AT1G75180	442
AT1G75190	95
AT1G75200	661
AT1G75210	1165
AT1G75220	1861.50
AT1G75230	357.50
AT1G75240	275
AT1G75250	32.50
AT1G75260	4
AT1G75270	560.50
AT1G75280	2523.50
AT1G75290	10.25
AT1G75295	74.58
AT1G75300	67.67
AT1G75310	286.50
AT1G75330	1892.50
AT1G75335	63
AT1G75340	461.00
AT1G75350	6030.50
AT1G75360	27
AT1G75370	1573
AT1G75380	9095.00
AT1G75388	50.83
AT1G75390	50.83
AT1G75400	498
AT1G75410	1272
AT1G75420	297
AT1G75430	0
AT1G75440	232
AT1G75450	175
AT1G75460	3300.50
AT1G75470	0
AT1G75490	14
AT1G75500	2666
AT1G75510	954.00
AT1G75520	13
AT1G75530	0
AT1G75540	363.50
AT1G75550	25
AT1G75560	640.00
AT1G75570	0
AT1G75580	39.50
AT1G75590	16
AT1G75600	1
AT1G75620	7
AT1G75630	1286.50
AT1G75640	73
AT1G75650	0
AT1G75660	1229.83
AT1G75670	152
AT1G75680	1942.00
AT1G75690	3218.00
AT1G75700	2
AT1G75710	377.50
AT1G75717	0
AT1G75720	7
AT1G75730	289.17
AT1G75740	0
AT1G75750	6910
AT1G75760	459
AT1G75770	31
AT1G75780	189
AT1G75790	0
AT1G75800	1812.33
AT1G75810	235
AT1G75820	840.67
AT1G75830	1
AT1G75840	858
AT1G75850	706.17
AT1G75860	561
AT1G75870	0
AT1G75880	63.50
AT1G75890	5
AT1G75891	2
AT1G75900	505
AT1G75910	0
AT1G75920	4
AT1G75930	0
AT1G75940	0
AT1G75950	4684.50
AT1G75960	436
AT1G75970	0
AT1G75980	190
AT1G75990	775
AT1G76000	0
AT1G76010	2791.50
AT1G76020	265
AT1G76030	4165.17
AT1G76040	1432.72
AT1G76050	504.50
AT1G76060	177
AT1G76062	6
AT1G76065	40
AT1G76070	181
AT1G76080	5654.92
AT1G76090	726.50
AT1G76100	3961.25
AT1G76110	476
AT1G76120	209
AT1G76130	659
AT1G76135	1
AT1G76140	1591.50
AT1G76150	1204.00
AT1G76160	4199.28
AT1G76170	87.50
AT1G76180	7615
AT1G76185	94.08
AT1G76190	7
AT1G76200	1163
AT1G76210	10
AT1G76220	0
AT1G76230	0
AT1G76240	287.50
AT1G76250	5.50
AT1G76260	201.50
AT1G76270	257.50
AT1G76280	253.50
AT1G76290	0
AT1G76300	424
AT1G76310	75
AT1G76320	303.50
AT1G76330	0
AT1G76340	304
AT1G76350	301
AT1G76360	902
AT1G76370	0
AT1G76380	219
AT1G76390	532.33
AT1G76400	1237.83
AT1G76405	289
AT1G76410	12
AT1G76420	12
AT1G76430	0
AT1G76440	117.00
AT1G76450	2500.50
AT1G76460	458.00
AT1G76470	79
AT1G76480	1
AT1G76490	5157.83
AT1G76500	0
AT1G76510	288
AT1G76520	1079.42
AT1G76530	48.58
AT1G76540	175
AT1G76550	510
AT1G76560	75.50
AT1G76570	275
AT1G76580	526.83
AT1G76590	192.50
AT1G76600	295
AT1G76610	5
AT1G76620	590.50
AT1G76630	537
AT1G76640	30
AT1G76650	112
AT1G76660	507
AT1G76670	2241
AT1G76680	1469.25
AT1G76690	78.75
AT1G76700	744.08
AT1G76705	27
AT1G76710	180.50
AT1G76720	82.50
AT1G76728	0
AT1G76730	1574.50
AT1G76740	35
AT1G76750	1.50
AT1G76760	64.50
AT1G76770	6
AT1G76780	24.33
AT1G76790	1347
AT1G76800	26
AT1G76810	2134.33
AT1G76820	40.50
AT1G76830	0
AT1G76840	0
AT1G76850	1727.50
AT1G76860	663
AT1G76870	60
AT1G76878	395.00
AT1G76880	470.00
AT1G76890	304.33
AT1G76892	266.33
AT1G76900	897
AT1G76910	0
AT1G76920	447.50
AT1G76930	1514.67
AT1G76940	391
AT1G76950	521.50
AT1G76952	7
AT1G76954	0
AT1G76955	177
AT1G76960	2650
AT1G76965	0
AT1G76970	1338.50
AT1G76980	567
AT1G76990	1673.50
AT1G76994	3
AT1G77000	300
AT1G77010	33.50
AT1G77020	126.50
AT1G77030	362.50
AT1G77040	0
AT1G77060	1066.50
AT1G77080	711.50
AT1G77090	1110
AT1G77093	0
AT1G77100	0
AT1G77110	27
AT1G77120	125
AT1G77122	537
AT1G77130	372.50
AT1G77138	24
AT1G77140	466.50
AT1G77145	17
AT1G77150	0
AT1G77160	2
AT1G77170	89
AT1G77180	1418
AT1G77190	0
AT1G77200	22
AT1G77210	282
AT1G77220	479.50
AT1G77230	141.83
AT1G77235	0
AT1G77240	90.83
AT1G77250	154.50
AT1G77260	850
AT1G77270	87.50
AT1G77280	206.50
AT1G77290	146
AT1G77300	760.33
AT1G77310	52
AT1G77320	131
AT1G77330	3
AT1G77340	0
AT1G77350	379.50
AT1G77360	54.50
AT1G77370	1505
AT1G77380	77.50
AT1G77390	45.50
AT1G77400	127
AT1G77405	23
AT1G77410	34
AT1G77420	623.50
AT1G77440	917.50
AT1G77450	249
AT1G77460	364
AT1G77470	263.50
AT1G77480	312.50
AT1G77490	2403.50
AT1G77500	810.50
AT1G77510	6263.75
AT1G77520	53
AT1G77525	0
AT1G77530	10
AT1G77540	260
AT1G77550	344
AT1G77560	0
AT1G77570	18
AT1G77580	145
AT1G77590	743
AT1G77600	354
AT1G77610	812.67
AT1G77620	200.50
AT1G77630	288
AT1G77640	13
AT1G77650	0
AT1G77655	0
AT1G77660	268.50
AT1G77670	890
AT1G77680	931.50
AT1G77682	0
AT1G77690	101
AT1G77700	13
AT1G77710	1253.50
AT1G77720	104.50
AT1G77730	0
AT1G77740	1450
AT1G77746	0
AT1G77750	499.50
AT1G77760	1960.17
AT1G77765	35.50
AT1G77770	369.50
AT1G77780	0
AT1G77790	0
AT1G77800	967
AT1G77810	808
AT1G77815	0
AT1G77830	0
AT1G77840	1653
AT1G77850	298.50
AT1G77855	9
AT1G77860	5
AT1G77870	10
AT1G77880	3
AT1G77885	102
AT1G77890	239
AT1G77910	0
AT1G77920	491
AT1G77930	1636.50
AT1G77932	0.50
AT1G77940	2938.83
AT1G77950	2.50
AT1G77960	12.50
AT1G77980	2
AT1G77990	604.50
AT1G77992	94
AT1G78000	325.50
AT1G78010	447
AT1G78020	2794.50
AT1G78030	66
AT1G78040	6392.08
AT1G78050	70.50
AT1G78060	417.50
AT1G78070	1241.50
AT1G78080	3486.33
AT1G78090	10
AT1G78100	776
AT1G78110	124
AT1G78120	44
AT1G78130	260.17
AT1G78140	1106.67
AT1G78150	1081.50
AT1G78160	0
AT1G78170	342
AT1G78172	16
AT1G78180	343.50
AT1G78190	114
AT1G78200	799.83
AT1G78206	1
AT1G78210	1173
AT1G78220	0
AT1G78230	824.33
AT1G78240	1357
AT1G78250	1
AT1G78260	160.00
AT1G78265	179.67
AT1G78270	181.67
AT1G78280	622
AT1G78290	471.50
AT1G78300	3307.33
AT1G78310	149
AT1G78320	6
AT1G78340	1
AT1G78360	0.50
AT1G78370	27013.25
AT1G78380	9691.17
AT1G78390	5
AT1G78400	0
AT1G78410	364.50
AT1G78420	626
AT1G78430	89
AT1G78440	13
AT1G78450	82
AT1G78460	729
AT1G78470	0.50
AT1G78476	20.50
AT1G78478	3
AT1G78480	18
AT1G78490	798.33
AT1G78500	0.08
AT1G78510	1004
AT1G78520	0
AT1G78530	34
AT1G78540	164
AT1G78550	192
AT1G78560	908
AT1G78570	4497.83
AT1G78580	487
AT1G78590	268
AT1G78600	1015
AT1G78610	578
AT1G78620	2034.50
AT1G78630	10975.08
AT1G78640	0
AT1G78650	110
AT1G78660	1695.17
AT1G78670	1011.83
AT1G78680	2154.58
AT1G78690	135
AT1G78700	269.50
AT1G78710	47.50
AT1G78720	0
AT1G78730	76
AT1G78740	0
AT1G78750	5
AT1G78760	0
AT1G78770	124.50
AT1G78780	58
AT1G78790	177
AT1G78800	524
AT1G78810	184.50
AT1G78815	2
AT1G78820	945
AT1G78830	6298.50
AT1G78840	0
AT1G78850	5179
AT1G78860	29
AT1G78865	60.00
AT1G78870	1366.67
AT1G78880	428.50
AT1G78882	428.50
AT1G78890	748
AT1G78895	205.50
AT1G78900	10957.50
AT1G78910	88
AT1G78915	835.50
AT1G78920	2741.67
AT1G78922	156.67
AT1G78930	26.50
AT1G78940	42.50
AT1G78950	24
AT1G78955	17
AT1G78960	148.50
AT1G78970	115.50
AT1G78980	5.50
AT1G78990	24.50
AT1G78995	542.50
AT1G79000	978.83
AT1G79010	1878
AT1G79020	241.50
AT1G79030	276.00
AT1G79040	74489.50
AT1G79050	779.00
AT1G79060	91
AT1G79070	175.50
AT1G79075	158
AT1G79080	419.50
AT1G79090	1293
AT1G79100	1
AT1G79110	1102.50
AT1G79120	13
AT1G79130	0
AT1G79150	327.50
AT1G79160	420.83
AT1G79170	31
AT1G79180	10
AT1G79190	269.50
AT1G79200	211
AT1G79210	177.83
AT1G79220	40
AT1G79230	2372.00
AT1G79240	0.33
AT1G79250	0
AT1G79260	318
AT1G79270	748
AT1G79280	1197.50
AT1G79290	0
AT1G79300	0
AT1G79310	12
AT1G79320	1
AT1G79330	16
AT1G79340	2945.00
AT1G79350	914
AT1G79360	14
AT1G79370	0
AT1G79380	2119.50
AT1G79390	315
AT1G79400	15
AT1G79410	253
AT1G79420	50
AT1G79430	231
AT1G79440	1992.50
AT1G79450	145
AT1G79460	216
AT1G79470	82
AT1G79480	11
AT1G79490	106.50
AT1G79500	834.83
AT1G79510	489.67
AT1G79520	212
AT1G79529	120.50
AT1G79530	443
AT1G79540	214
AT1G79550	5381.50
AT1G79560	1469
AT1G79570	776
AT1G79580	0
AT1G79590	513
AT1G79600	3268.33
AT1G79610	447.50
AT1G79620	132
AT1G79630	192.50
AT1G79640	177
AT1G79650	610
AT1G79660	320.50
AT1G79670	409
AT1G79680	192
AT1G79690	1351.50
AT1G79700	164.50
AT1G79710	261.50
AT1G79720	339
AT1G79730	649.50
AT1G79740	425.33
AT1G79750	3737.50
AT1G79760	5
AT1G79770	3
AT1G79780	13.50
AT1G79790	684.00
AT1G79800	0
AT1G79810	388.50
AT1G79820	193
AT1G79830	1938.75
AT1G79840	1642.83
AT1G79850	6792.83
AT1G79860	0
AT1G79870	1464.17
AT1G79880	229.17
AT1G79890	11.50
AT1G79900	12
AT1G79910	65.50
AT1G79915	4
AT1G79920	3765.40
AT1G79930	3096.93
AT1G79940	1617.50
AT1G79950	365.50
AT1G79960	39
AT1G79970	508
AT1G79980	0
AT1G79990	2039
AT1G80000	1113
AT1G80010	644.50
AT1G80030	1582
AT1G80040	1570
AT1G80050	268
AT1G80060	31
AT1G80070	3544.67
AT1G80080	257
AT1G80090	0
AT1G80100	0
AT1G80110	87
AT1G80120	105.50
AT1G80130	346.50
AT1G80133	0
AT1G80140	0
AT1G80150	132.33
AT1G80160	31
AT1G80170	192
AT1G80180	1144.50
AT1G80190	192
AT1G80200	13
AT1G80210	321.33
AT1G80220	0
AT1G80230	1280.67
AT1G80240	0
AT1G80245	74
AT1G80250	0
AT1G80260	627.33
AT1G80270	262
AT1G80280	523
AT1G80290	256
AT1G80300	2061.92
AT1G80310	530.17
AT1G80320	28.17
AT1G80325	31.17
AT1G80330	3.00
AT1G80340	20.50
AT1G80350	360.00
AT1G80360	973.17
AT1G80370	73
AT1G80380	5828.50
AT1G80390	0
AT1G80400	485
AT1G80410	2334.42
AT1G80420	476.50
AT1G80430	0
AT1G80440	519
AT1G80450	92
AT1G80460	1659.50
AT1G80470	0
AT1G80480	2152.50
AT1G80490	946.50
AT1G80500	1203.50
AT1G80510	414.50
AT1G80520	29
AT1G80530	684.50
AT1G80540	5.50
AT1G80550	205
AT1G80555	4
AT1G80560	826
AT1G80570	57.00
AT1G80580	0
AT1G80590	0
AT1G80600	3003.83
AT1G80610	412
AT1G80620	454.50
AT1G80630	162.50
AT1G80640	418
AT1G80650	324
AT1G80660	0
AT1G80670	699
AT1G80680	666.50
AT1G80690	85
AT1G80700	259
AT1G80710	54.50
AT1G80720	129
AT1G80730	6
AT1G80740	3.50
AT1G80745	5
AT1G80750	711
AT1G80760	160.50
AT1G80770	1062.50
AT1G80780	1088.50
AT1G80790	581.50
AT1G80810	178.50
AT1G80820	89.50
AT1G80830	674
AT1G80831	0
AT1G80840	977.50
AT1G80850	326.50
AT1G80860	352.50
AT1G80865	0
AT1G80870	190
AT1G80880	50
AT1G80890	159.50
AT1G80900	134.50
AT1G80910	512
AT1G80920	2245.75
AT1G80930	1175.25
AT1G80940	766.42
AT1G80950	909
AT1G80960	91
AT1G80970	25.50
AT1G80980	134
AT1G80990	0
AT2G01008	87.33
AT2G01010	4713.25
AT2G01020	1129.17
AT2G01021	474
AT2G01023	9.83
AT2G01050	0
AT2G01060	862.17
AT2G01070	429
AT2G01080	232
AT2G01090	245.50
AT2G01100	626
AT2G01110	3356
AT2G01120	89
AT2G01130	484
AT2G01140	2851.50
AT2G01150	166
AT2G01160	0
AT2G01170	639.50
AT2G01175	5.50
AT2G01180	712.50
AT2G01190	890.50
AT2G01200	10
AT2G01210	48
AT2G01220	754.00
AT2G01240	0
AT2G01250	5107.08
AT2G01260	614
AT2G01270	1037.50
AT2G01275	4
AT2G01280	129.50
AT2G01290	861.50
AT2G01300	20
AT2G01310	0
AT2G01320	1115.50
AT2G01330	129
AT2G01340	194.00
AT2G01350	1608.50
AT2G01360	0
AT2G01370	0
AT2G01390	39.50
AT2G01400	197.33
AT2G01410	440.83
AT2G01420	1753
AT2G01422	4
AT2G01430	2
AT2G01440	597
AT2G01450	1949.83
AT2G01460	257
AT2G01470	914.50
AT2G01480	303.50
AT2G01490	1429
AT2G01500	0
AT2G01505	96
AT2G01510	30
AT2G01520	1
AT2G01530	5
AT2G01540	510.00
AT2G01554	0
AT2G01560	0
AT2G01570	1672.50
AT2G01580	3
AT2G01590	987
AT2G01600	1528.50
AT2G01610	52
AT2G01620	565.83
AT2G01630	436.33
AT2G01640	140
AT2G01650	762.50
AT2G01660	83
AT2G01667	0
AT2G01670	2262.50
AT2G01680	1131
AT2G01690	1278
AT2G01710	340.25
AT2G01720	1925.83
AT2G01730	56
AT2G01735	196.50
AT2G01740	47
AT2G01750	141
AT2G01755	313.50
AT2G01760	109
AT2G01770	4
AT2G01780	0
AT2G01790	0
AT2G01800	0
AT2G01810	1
AT2G01818	23
AT2G01820	1696
AT2G01830	282.33
AT2G01850	2556.25
AT2G01860	265
AT2G01870	210
AT2G01880	1
AT2G01890	25
AT2G01900	1
AT2G01905	11
AT2G01910	998.50
AT2G01913	33
AT2G01918	138
AT2G01920	0
AT2G01930	249
AT2G01940	66
AT2G01950	124
AT2G01960	8.50
AT2G01970	1677.67
AT2G01980	538
AT2G01990	121
AT2G02000	5
AT2G02010	257
AT2G02020	144
AT2G02023	0
AT2G02026	0
AT2G02030	0
AT2G02040	1236.83
AT2G02050	1282
AT2G02060	66
AT2G02061	11
AT2G02070	1302
AT2G02080	752
AT2G02090	787
AT2G02100	1558
AT2G02103	0
AT2G02120	0
AT2G02130	1300.83
AT2G02140	0
AT2G02147	0
AT2G02148	127.50
AT2G02150	60.50
AT2G02160	1138
AT2G02170	293
AT2G02180	880.25
AT2G02220	772
AT2G02230	147
AT2G02240	12
AT2G02250	4
AT2G02280	0
AT2G02290	0
AT2G02300	0
AT2G02310	7
AT2G02320	0.50
AT2G02340	26
AT2G02350	84
AT2G02360	535.33
AT2G02370	240
AT2G02380	2.50
AT2G02390	1573
AT2G02400	322.75
AT2G02410	315.00
AT2G02440	0
AT2G02450	467
AT2G02470	420.50
AT2G02480	159.50
AT2G02490	0
AT2G02498	1
AT2G02500	575.50
AT2G02510	918
AT2G02515	0
AT2G02520	0
AT2G02540	19
AT2G02550	0
AT2G02560	1322
AT2G02570	1100.25
AT2G02580	5
AT2G02590	185
AT2G02600	0
AT2G02610	0
AT2G02620	0
AT2G02630	0
AT2G02640	0
AT2G02650	0
AT2G02660	0
AT2G02680	2
AT2G02690	0
AT2G02700	0
AT2G02710	521.50
AT2G02720	10.50
AT2G02730	248.50
AT2G02740	349.50
AT2G02741	0
AT2G02750	19
AT2G02760	2866
AT2G02770	187
AT2G02780	249
AT2G02790	318
AT2G02795	0
AT2G02800	973
AT2G02810	949.50
AT2G02820	122
AT2G02835	0
AT2G02840	1
AT2G02850	178
AT2G02860	639
AT2G02870	856.67
AT2G02880	133
AT2G02890	0
AT2G02900	0
AT2G02910	174
AT2G02930	40
AT2G02950	268
AT2G02955	66
AT2G02960	695.50
AT2G02970	703.67
AT2G02980	88
AT2G02990	50
AT2G03000	0
AT2G03010	20.50
AT2G03020	10
AT2G03030	0
AT2G03040	13
AT2G03050	96
AT2G03060	128
AT2G03070	342
AT2G03090	174.50
AT2G03110	7
AT2G03120	2071.83
AT2G03130	0
AT2G03140	635.50
AT2G03150	846.50
AT2G03160	0
AT2G03170	0
AT2G03180	0
AT2G03190	0
AT2G03200	4
AT2G03210	5
AT2G03220	338.33
AT2G03230	0
AT2G03240	415
AT2G03250	2
AT2G03260	14
AT2G03270	154
AT2G03280	119
AT2G03290	4
AT2G03300	0
AT2G03310	285.50
AT2G03320	0
AT2G03330	200
AT2G03340	624.50
AT2G03350	665
AT2G03360	0
AT2G03370	0
AT2G03380	20.50
AT2G03390	1553.00
AT2G03410	514.08
AT2G03420	506.08
AT2G03430	241.67
AT2G03440	2234
AT2G03445	0
AT2G03450	127.50
AT2G03460	6
AT2G03470	456
AT2G03480	381.50
AT2G03490	0
AT2G03500	92
AT2G03505	90
AT2G03510	1344.00
AT2G03520	0
AT2G03530	466.50
AT2G03550	1149.50
AT2G03560	0
AT2G03565	0
AT2G03570	3
AT2G03580	2
AT2G03590	31.75
AT2G03600	0.25
AT2G03610	0
AT2G03620	283
AT2G03630	0
AT2G03640	985.50
AT2G03660	0
AT2G03667	169
AT2G03670	103.50
AT2G03680	2241.58
AT2G03690	672.58
AT2G03700	0
AT2G03710	173.50
AT2G03720	0
AT2G03730	570
AT2G03740	0
AT2G03750	630.50
AT2G03760	855.50
AT2G03770	11
AT2G03780	326
AT2G03790	0
AT2G03800	388
AT2G03810	220.50
AT2G03820	1450
AT2G03821	3
AT2G03822	0
AT2G03830	0
AT2G03840	0
AT2G03850	0
AT2G03870	459.33
AT2G03880	14
AT2G03890	1162.50
AT2G03913	0
AT2G03930	0
AT2G03931	0
AT2G03932	0
AT2G03933	0
AT2G03936	0
AT2G03937	0
AT2G03938	0
AT2G03955	0
AT2G03980	1061
AT2G04020	0
AT2G04025	0
AT2G04030	6056.33
AT2G04031	0
AT2G04032	210
AT2G04034	0
AT2G04037	0
AT2G04038	0
AT2G04039	1810
AT2G04040	110.50
AT2G04041	0
AT2G04045	0
AT2G04046	0
AT2G04050	24.50
AT2G04060	0
AT2G04063	0
AT2G04066	99.25
AT2G04070	153
AT2G04080	778.75
AT2G04090	7.25
AT2G04100	340.25
AT2G04115	0
AT2G04160	587
AT2G04170	54.50
AT2G04190	2
AT2G04220	0
AT2G04230	289.50
AT2G04235	78
AT2G04240	273
AT2G04270	560.67
AT2G04280	912.17
AT2G04300	0
AT2G04305	553
AT2G04340	365
AT2G04350	1799.94
AT2G04360	1015.50
AT2G04370	0
AT2G04378	525
AT2G04380	400.50
AT2G04390	1619.42
AT2G04395	1
AT2G04400	2453.33
AT2G04410	1443.00
AT2G04420	0
AT2G04425	0
AT2G04430	465
AT2G04440	2
AT2G04450	1274.50
AT2G04480	0
AT2G04495	364
AT2G04500	0
AT2G04515	62
AT2G04520	1534.50
AT2G04530	440
AT2G04540	287
AT2G04550	479
AT2G04560	79.75
AT2G04570	261
AT2G04620	344
AT2G04622	0
AT2G04630	674
AT2G04650	137.50
AT2G04660	173.50
AT2G04675	0
AT2G04680	0
AT2G04690	689.50
AT2G04700	4055.92
AT2G04740	386.25
AT2G04750	0
AT2G04780	1495.50
AT2G04790	198
AT2G04795	74
AT2G04800	2
AT2G04810	0
AT2G04830	0
AT2G04840	5
AT2G04842	2135.00
AT2G04845	151
AT2G04850	154.00
AT2G04852	54.00
AT2G04860	61
AT2G04865	274.50
AT2G04870	0
AT2G04880	773
AT2G04890	454.50
AT2G04900	846
AT2G04910	0
AT2G04920	0
AT2G04925	0
AT2G04930	0
AT2G04940	353.50
AT2G05050	0
AT2G05060	0
AT2G05070	23989.61
AT2G05100	36052.11
AT2G05117	0
AT2G05120	192.50
AT2G05140	0
AT2G05160	148
AT2G05170	1055.50
AT2G05180	0
AT2G05185	54.25
AT2G05210	212
AT2G05220	2763.75
AT2G05230	406.24
AT2G05250	418.24
AT2G05260	216
AT2G05270	0
AT2G05294	0
AT2G05310	2224
AT2G05320	446.50
AT2G05330	0
AT2G05335	0
AT2G05350	0
AT2G05360	0
AT2G05370	0
AT2G05380	5066.50
AT2G05400	0
AT2G05410	0
AT2G05420	0
AT2G05430	0
AT2G05440	133.50
AT2G05500	0
AT2G05510	1.50
AT2G05518	118
AT2G05520	16625.33
AT2G05530	7.50
AT2G05540	167
AT2G05580	0
AT2G05590	181
AT2G05600	0
AT2G05620	2471
AT2G05630	647.17
AT2G05632	56
AT2G05635	2
AT2G05642	0
AT2G05645	0
AT2G05710	6166.33
AT2G05720	0
AT2G05752	0
AT2G05753	41.50
AT2G05755	169.50
AT2G05760	90
AT2G05765	51
AT2G05786	0
AT2G05790	1383.83
AT2G05803	0
AT2G05810	265.83
AT2G05812	251.83
AT2G05830	1031
AT2G05840	2427.50
AT2G05850	0
AT2G05900	0
AT2G05910	9
AT2G05914	12
AT2G05915	1
AT2G05920	2081.25
AT2G05940	2007.25
AT2G05970	0
AT2G05990	2529
AT2G05995	22
AT2G06000	252
AT2G06002	29
AT2G06005	86
AT2G06010	250
AT2G06020	0
AT2G06025	988.50
AT2G06040	103
AT2G06050	4648
AT2G06090	0
AT2G06095	0
AT2G06166	0
AT2G06200	8
AT2G06210	684
AT2G06255	68
AT2G06420	0
AT2G06500	0.50
AT2G06510	249.83
AT2G06520	24624.67
AT2G06530	2222.50
AT2G06541	0
AT2G06555	0
AT2G06562	0
AT2G06570	0
AT2G06645	0
AT2G06667	0
AT2G06845	0
AT2G06850	3430
AT2G06904	0
AT2G06906	0
AT2G06908	0
AT2G06925	690.50
AT2G06960	0
AT2G06983	0
AT2G06990	643.50
AT2G07000	0
AT2G07020	0
AT2G07040	0
AT2G07042	52
AT2G07050	2042.75
AT2G07110	0
AT2G07120	0
AT2G07140	0
AT2G07170	59
AT2G07180	1454
AT2G07190	0
AT2G07200	0
AT2G07213	0
AT2G07215	0
AT2G07240	2
AT2G07280	0
AT2G07290	0
AT2G07310	0
AT2G07340	365
AT2G07360	1905.00
AT2G07362	0
AT2G07363	0
AT2G07440	0
AT2G07505	0
AT2G07521	0
AT2G07560	0
AT2G07599	7.50
AT2G07640	1
AT2G07667	18.50
AT2G07669	1
AT2G07671	53.75
AT2G07672	0
AT2G07673	0
AT2G07674	11.50
AT2G07675	7.50
AT2G07676	1.50
AT2G07678	2
AT2G07680	234.50
AT2G07681	3.33
AT2G07684	15
AT2G07687	5.50
AT2G07689	7
AT2G07690	371.50
AT2G07691	0
AT2G07692	0
AT2G07695	13.00
AT2G07696	3.75
AT2G07698	59.50
AT2G07701	1.40
AT2G07702	0
AT2G07705	1.67
AT2G07706	9
AT2G07707	9.40
AT2G07708	9.80
AT2G07713	0
AT2G07714	0
AT2G07715	42.50
AT2G07718	24.50
AT2G07719	12.50
AT2G07721	0.50
AT2G07722	4
AT2G07724	0
AT2G07725	9
AT2G07727	7
AT2G07728	1.50
AT2G07732	0
AT2G07734	2.50
AT2G07738	0
AT2G07739	39.75
AT2G07741	16.38
AT2G07742	0
AT2G07743	0
AT2G07745	0
AT2G07746	0.50
AT2G07748	0.50
AT2G07749	1.50
AT2G07750	0
AT2G07751	6.50
AT2G07752	0
AT2G07753	0
AT2G07754	3.75
AT2G07755	0
AT2G07756	1.25
AT2G07757	0
AT2G07758	0
AT2G07759	1.04
AT2G07760	0
AT2G07761	0
AT2G07762	5
AT2G07763	0.75
AT2G07764	0
AT2G07765	2
AT2G07766	0
AT2G07768	0.50
AT2G07771	3.00
AT2G07772	0.50
AT2G07773	4
AT2G07774	33.25
AT2G07775	4
AT2G07776	2.00
AT2G07777	7.75
AT2G07778	0
AT2G07779	2.50
AT2G07785	5.75
AT2G07787	19.50
AT2G07792	0
AT2G07793	0
AT2G07794	0
AT2G07795	0.79
AT2G07798	5
AT2G07806	6
AT2G07815	26.75
AT2G07820	0
AT2G07825	1
AT2G07827	5
AT2G07830	1.50
AT2G07835	8.25
AT2G07981	0
AT2G08986	0
AT2G09388	0
AT2G09795	251.50
AT2G09838	0
